Report Date,ID,Weights,Position,MKT_val,Name,GICS Sector
2021-10-20,U US Equity,5.200831356356817,7566573.0,1117658497.83,Unity Software Inc,Information Technology
2021-10-20,ZM US Equity,4.449747390649008,3459662.0,956250576.8,Zoom Video Communications Inc,Information Technology
2021-10-20,EDIT US Equity,0.7420886606456383,4063053.0,159474830.25,Editas Medicine Inc,Health Care
2021-10-20,TWST US Equity,0.8747811532878194,1568286.0,187990442.82,Twist Bioscience Corp,Health Care
2021-10-20,MTLS US Equity,0.3232035751679703,3144248.0,69456438.32,Materialise NV,Information Technology
2021-10-20,TXG US Equity,1.605632763970187,2146637.0,345050431.38,10X Genomics Inc,Health Care
2021-10-21,PACB US Equity,1.151525506390386,9753099.0,245875625.79,Pacific Biosciences of Califor,Health Care
2021-10-21,CRSP US Equity,2.774426278492286,6022162.0,592400075.94,CRISPR Therapeutics AG,Health Care
2021-10-21,TSP US Equity,1.210363289949866,7186840.0,258438766.4,TuSimple Holdings Inc,Industrials
2021-10-21,FATE US Equity,1.734693621839293,6217805.0,370394643.85,Fate Therapeutics Inc,Health Care
2021-10-21,BLI US Equity,0.5680920064707184,4738279.0,121299942.4,Berkeley Lights Inc,Health Care
2021-10-21,NTLA US Equity,2.742887731512957,4535124.0,585665913.36,Intellia Therapeutics Inc,Health Care
2021-10-21,TSLA US Equity,9.985481498707824,2462597.0,2132116482.6,Tesla Inc,Consumer Discretionary
2021-10-21,PLTR US Equity,2.74513282478891,24200879.0,586145289.38,Palantir Technologies Inc,Information Technology
2021-10-21,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-21,SSYS US Equity,0.5118211257559081,3713384.0,109284891.12,Stratasys Ltd,Information Technology
2021-10-21,DOCU US Equity,1.530593559235282,1204803.0,326814861.78,DocuSign Inc,Information Technology
2021-10-21,NVTA US Equity,2.131589475122425,15925140.0,455140501.2,Invitae Corp,Health Care
2021-10-21,SQ US Equity,3.887312552084515,3250540.0,830025389.0,Block Inc,Information Technology
2021-10-21,EXAS US Equity,3.036021889850034,6774547.0,648256402.43,Exact Sciences Corp,Health Care
2021-10-21,DNA US Equity,1.302417184101134,20195662.0,278094265.74,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-21,USD Curncy,0.03588235497878029,7661659.63,0.0,US DOLLAR,
2021-10-21,DKNG US Equity,2.544172822038121,11066123.0,543235978.07,DraftKings Inc,Consumer Discretionary
2021-10-21,COIN US Equity,6.389782557791215,4335283.0,1364356912.93,Coinbase Global Inc,Financials
2021-10-21,IRDM US Equity,1.345314869525992,6886930.0,287253850.3,Iridium Communications Inc,Communication Services
2021-10-21,CGEN US Equity,0.1588374675752697,5461391.0,33915238.11,Compugen Ltd,Health Care
2021-10-21,PRLB US Equity,0.1490354694500559,442345.0,31822299.3,Proto Labs Inc,Industrials
2021-10-21,TER US Equity,0.0,16583.0,0.0,Teradyne Inc,Information Technology
2021-10-21,SKLZ US Equity,0.4702126249659269,10924981.0,100400575.39,Skillz Inc,Communication Services
2021-10-21,TDOC US Equity,6.260381775765102,9515426.0,1336727044.48,Teladoc Health Inc,Health Care
2021-10-21,DGCXX US Equity,0.2134099969026751,45567654.6,45567654.6,Dreyfus Government Cash Manage,
2021-10-21,NTDOY US Equity,0.0,372533.0,0.0,Nintendo Co Ltd,Communication Services
2021-10-21,PATH US Equity,3.059308851041601,12634984.0,653228672.8,UiPath Inc,Information Technology
2021-10-21,Z US Equity,2.872932125229953,6922844.0,613433206.84,Zillow Group Inc,Real Estate
2021-10-21,BEAM US Equity,2.43364807883881,5521587.0,519636552.57,Beam Therapeutics Inc,Health Care
2021-10-21,SHOP CN Equity,3.752851127020354,538710.0,801314963.7,Shopify Inc,Information Technology
2021-10-21,TRMB US Equity,0.5592265929507939,1380268.0,119406984.68,Trimble Inc,Information Technology
2021-10-21,TWTR US Equity,2.48920690974407,8077501.0,531499565.8,Twitter Inc,Communication Services
2021-10-21,CERS US Equity,0.3077474467528482,10380844.0,65710742.52,Cerus Corp,Health Care
2021-10-21,TWLO US Equity,3.523953065583105,2052539.0,752440272.01,Twilio Inc,Information Technology
2021-10-21,TWOU US Equity,0.8258266672823336,5292073.0,176331872.36,2U Inc,Consumer Discretionary
2021-10-21,NSTG US Equity,0.0114900108420289,54027.0,2453366.07,NanoString Technologies Inc,Health Care
2021-10-21,VCYT US Equity,0.8313036928751582,3821342.0,177501335.9,Veracyte Inc,Health Care
2021-10-21,SPOT US Equity,3.773723302775703,3207945.0,805771625.1,Spotify Technology SA,Communication Services
2021-10-21,IOVA US Equity,0.6579268957076019,5442915.0,140481636.15,Iovance Biotherapeutics Inc,Health Care
2021-10-21,ROKU US Equity,5.637966193879033,3551848.0,1203827842.64,Roku Inc,Communication Services
2021-10-21,HOOD US Equity,1.115162884608934,5692360.0,238111418.8,Robinhood Markets Inc,Financials
2021-10-21,SGFY US Equity,0.8443600772932538,10337681.0,180289156.64,Signify Health Inc,Health Care
2021-10-21,PD US Equity,1.37968466252119,6980866.0,294592545.2,PagerDuty Inc,Information Technology
2021-10-21,U US Equity,5.038142442923913,7558157.0,1075752485.81,Unity Software Inc,Information Technology
2021-10-21,ZM US Equity,4.462322576199402,3455814.0,952802477.94,Zoom Video Communications Inc,Information Technology
2021-10-21,EDIT US Equity,0.7300817165514314,4058533.0,155888252.53,Editas Medicine Inc,Health Care
2021-10-21,TWST US Equity,0.863675062944109,1566542.0,184413324.24,Twist Bioscience Corp,Health Care
2021-10-21,MTLS US Equity,0.3271346234907523,3140752.0,69850324.48,Materialise NV,Information Technology
2021-10-21,TXG US Equity,1.62293650964894,2144249.0,346532080.89,10X Genomics Inc,Health Care
2021-10-22,PACB US Equity,1.161332155396748,9744954.0,249275923.32,Pacific Biosciences of Califor,Health Care
2021-10-22,CRSP US Equity,2.720859321666976,6017134.0,584023026.04,CRISPR Therapeutics AG,Health Care
2021-10-22,TSP US Equity,1.213050792699622,7180837.0,260377149.62,TuSimple Holdings Inc,Industrials
2021-10-22,FATE US Equity,1.721556611632043,6212612.0,369526161.76,Fate Therapeutics Inc,Health Care
2021-10-22,BLI US Equity,0.5617755779422425,4734322.0,120583181.34,Berkeley Lights Inc,Health Care
2021-10-22,NTLA US Equity,2.850947156953189,4559615.0,611945929.15,Intellia Therapeutics Inc,Health Care
2021-10-22,TSLA US Equity,10.10017228759119,2425019.0,2167966986.0,Tesla Inc,Consumer Discretionary
2021-10-22,PLTR US Equity,2.79155160024973,24180665.0,599196878.7,Palantir Technologies Inc,Information Technology
2021-10-22,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-22,SSYS US Equity,0.510787807596465,3710282.0,109638833.1,Stratasys Ltd,Information Technology
2021-10-22,DOCU US Equity,1.569589492868886,1203798.0,336906946.26,DocuSign Inc,Information Technology
2021-10-22,NVTA US Equity,2.091960478354548,15911838.0,449032068.36,Invitae Corp,Health Care
2021-10-22,SQ US Equity,4.010935701236943,3247825.0,860933451.0,Block Inc,Information Technology
2021-10-22,EXAS US Equity,3.033671712099992,6768889.0,651167121.8,Exact Sciences Corp,Health Care
2021-10-22,DNA US Equity,1.241864421279901,20178796.0,266561895.16,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-22,USD Curncy,-0.001254322273618719,-269235.93,0.0,US DOLLAR,
2021-10-22,DKNG US Equity,2.519968790595221,11056880.0,540902569.6,DraftKings Inc,Consumer Discretionary
2021-10-22,COIN US Equity,6.054334469837019,4331662.0,1299541916.62,Coinbase Global Inc,Financials
2021-10-22,IRDM US Equity,1.32175909555273,6881179.0,283711010.17,Iridium Communications Inc,Communication Services
2021-10-22,CGEN US Equity,0.1665167482167364,5456831.0,35742243.05,Compugen Ltd,Health Care
2021-10-22,PRLB US Equity,0.1352125399044623,403376.0,29022903.2,Proto Labs Inc,Industrials
2021-10-22,TER US Equity,0.0,16583.0,0.0,Teradyne Inc,Information Technology
2021-10-22,SKLZ US Equity,0.6033425475350995,13028711.0,129505387.34,Skillz Inc,Communication Services
2021-10-22,TDOC US Equity,6.224586960628966,9507479.0,1336086023.87,Teladoc Health Inc,Health Care
2021-10-22,DGCXX US Equity,0.2479859003154288,53229314.27,53229314.27,Dreyfus Government Cash Manage,
2021-10-22,NTDOY US Equity,0.0,372533.0,0.0,Nintendo Co Ltd,Communication Services
2021-10-22,PATH US Equity,2.996622834072413,12624430.0,643214708.5,UiPath Inc,Information Technology
2021-10-22,Z US Equity,2.965700366094036,6917063.0,636577307.89,Zillow Group Inc,Real Estate
2021-10-22,BEAM US Equity,2.447588296967495,5531919.0,525366347.43,Beam Therapeutics Inc,Health Care
2021-10-22,SHOP CN Equity,3.753236100541984,538260.0,805619124.6,Shopify Inc,Information Technology
2021-10-22,TRMB US Equity,0.563413157136084,1379116.0,120934682.04,Trimble Inc,Information Technology
2021-10-22,TWTR US Equity,2.459053490981566,8070754.0,527827311.6,Twitter Inc,Communication Services
2021-10-22,CERS US Equity,0.3053957504259906,10372174.0,65552139.68,Cerus Corp,Health Care
2021-10-22,TWLO US Equity,3.527783401829401,2050826.0,757226483.98,Twilio Inc,Information Technology
2021-10-22,TWOU US Equity,0.8146542764071575,5287654.0,174862717.78,2U Inc,Consumer Discretionary
2021-10-22,NSTG US Equity,0.01172458170909998,53982.0,2516640.84,NanoString Technologies Inc,Health Care
2021-10-22,VCYT US Equity,0.8276794189652756,3818150.0,177658519.5,Veracyte Inc,Health Care
2021-10-22,SPOT US Equity,3.807854757169887,3205266.0,817342830.0,Spotify Technology SA,Communication Services
2021-10-22,IOVA US Equity,0.6595064346031791,5438370.0,141560771.1,Iovance Biotherapeutics Inc,Health Care
2021-10-22,ROKU US Equity,5.519413315358158,3548881.0,1184722944.23,Roku Inc,Communication Services
2021-10-22,HOOD US Equity,1.093818422135061,5687605.0,234784334.4,Robinhood Markets Inc,Financials
2021-10-22,SGFY US Equity,0.8416396374604689,10329047.0,180655032.03,Signify Health Inc,Health Care
2021-10-22,PD US Equity,1.385931190713983,6975037.0,297485328.05,PagerDuty Inc,Information Technology
2021-10-22,U US Equity,5.175375408216195,7551845.0,1110876399.5,Unity Software Inc,Information Technology
2021-10-22,ZM US Equity,4.420269608148383,3452928.0,948795555.84,Zoom Video Communications Inc,Information Technology
2021-10-22,EDIT US Equity,0.7267825268986928,4055143.0,156001351.21,Editas Medicine Inc,Health Care
2021-10-22,TWST US Equity,0.8768806277915622,1565234.0,188219388.5,Twist Bioscience Corp,Health Care
2021-10-22,MTLS US Equity,0.3317275522224584,3138130.0,71204169.7,Materialise NV,Information Technology
2021-10-22,TXG US Equity,1.635440996270947,2142458.0,351041743.3,10X Genomics Inc,Health Care
2021-10-25,PACB US Equity,1.174536449122225,9693350.0,246889624.5,Pacific Biosciences of Califor,Health Care
2021-10-25,CRSP US Equity,2.720969161711698,5985271.0,571952496.76,CRISPR Therapeutics AG,Health Care
2021-10-25,TSP US Equity,1.201899912967327,7142818.0,252641472.66,TuSimple Holdings Inc,Industrials
2021-10-25,FATE US Equity,1.734541439305229,6179723.0,364603657.0,Fate Therapeutics Inc,Health Care
2021-10-25,BLI US Equity,0.5533671493569203,4709261.0,116318746.7,Berkeley Lights Inc,Health Care
2021-10-25,NTLA US Equity,2.845033327507014,4546727.0,598031002.31,Intellia Therapeutics Inc,Health Care
2021-10-25,TSLA US Equity,10.23355915885293,2364691.0,2151112108.88,Tesla Inc,Consumer Discretionary
2021-10-25,PLTR US Equity,2.795438433529292,24052643.0,587606068.49,Palantir Technologies Inc,Information Technology
2021-10-25,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-25,SSYS US Equity,0.4916124860013881,3690636.0,103337808.0,Stratasys Ltd,Information Technology
2021-10-25,DOCU US Equity,1.565023878990263,1197433.0,328970768.09,DocuSign Inc,Information Technology
2021-10-25,NVTA US Equity,2.107567071642295,15827592.0,443014300.08,Invitae Corp,Health Care
2021-10-25,SQ US Equity,3.889326340581533,3230630.0,817543227.8,Block Inc,Information Technology
2021-10-25,EXAS US Equity,3.010310284244315,6733055.0,632772508.9,Exact Sciences Corp,Health Care
2021-10-25,DNA US Equity,1.25472449033017,20071940.0,263745291.6,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-25,USD Curncy,0.03852120715205788,8097225.4,0.0,US DOLLAR,
2021-10-25,DKNG US Equity,2.412603549662528,10998341.0,507133503.51,DraftKings Inc,Consumer Discretionary
2021-10-25,COIN US Equity,6.166637495717417,4308729.0,1296238032.36,Coinbase Global Inc,Financials
2021-10-25,IRDM US Equity,1.320091909797709,6844737.0,277485637.98,Iridium Communications Inc,Communication Services
2021-10-25,CGEN US Equity,0.1585500666552771,5427932.0,33327502.48,Compugen Ltd,Health Care
2021-10-25,PRLB US Equity,0.1323283999300947,389248.0,27815662.08,Proto Labs Inc,Industrials
2021-10-25,TER US Equity,0.0,16583.0,0.0,Teradyne Inc,Information Technology
2021-10-25,SKLZ US Equity,0.6233191943611052,12959722.0,131022789.42,Skillz Inc,Communication Services
2021-10-25,TDOC US Equity,6.199284180879483,9457148.0,1303100422.92,Teladoc Health Inc,Health Care
2021-10-25,DGCXX US Equity,0.2519487909623943,52960078.37,52960078.37,Dreyfus Government Cash Manage,
2021-10-25,NTDOY US Equity,0.0,372533.0,0.0,Nintendo Co Ltd,Communication Services
2021-10-25,PATH US Equity,3.034824644112335,12557588.0,637925470.4,UiPath Inc,Information Technology
2021-10-25,Z US Equity,3.018273041687838,6880450.0,634446294.5,Zillow Group Inc,Real Estate
2021-10-25,BEAM US Equity,2.474243058556839,5548221.0,520090236.54,Beam Therapeutics Inc,Health Care
2021-10-25,SHOP CN Equity,3.631817173006176,535410.0,763414348.5,Shopify Inc,Information Technology
2021-10-25,TRMB US Equity,0.5685630818529117,1371820.0,119512958.4,Trimble Inc,Information Technology
2021-10-25,TWTR US Equity,2.483741359877863,8388284.0,522086796.16,Twitter Inc,Communication Services
2021-10-25,CERS US Equity,0.3062753133873793,10317245.0,64379608.8,Cerus Corp,Health Care
2021-10-25,TWLO US Equity,3.476181047797642,2039977.0,730699361.63,Twilio Inc,Information Technology
2021-10-25,TWOU US Equity,0.7926938934054436,5259648.0,166625648.64,2U Inc,Consumer Discretionary
2021-10-25,NSTG US Equity,0.0120114740422169,53697.0,2524832.94,NanoString Technologies Inc,Health Care
2021-10-25,VCYT US Equity,0.838357113003468,3797934.0,176224137.6,Veracyte Inc,Health Care
2021-10-25,SPOT US Equity,3.836847650813842,3188299.0,806512115.04,Spotify Technology SA,Communication Services
2021-10-25,IOVA US Equity,0.6590785645994911,5409585.0,138539471.85,Iovance Biotherapeutics Inc,Health Care
2021-10-25,ROKU US Equity,5.431232478148362,3546833.0,1141654606.04,Roku Inc,Communication Services
2021-10-25,HOOD US Equity,1.065547847894299,5657490.0,223980029.1,Robinhood Markets Inc,Financials
2021-10-25,SGFY US Equity,0.8392453522515315,10274365.0,176410847.05,Signify Health Inc,Health Care
2021-10-25,PD US Equity,1.385958262441745,6938101.0,291330860.99,PagerDuty Inc,Information Technology
2021-10-25,U US Equity,5.140691373967721,7511869.0,1080582355.65,Unity Software Inc,Information Technology
2021-10-25,ZM US Equity,4.5355955324299,3434650.0,953390147.0,Zoom Video Communications Inc,Information Technology
2021-10-25,EDIT US Equity,0.7257480408849908,4033673.0,152553512.86,Editas Medicine Inc,Health Care
2021-10-25,TWST US Equity,0.8696478215792663,1556950.0,182801499.5,Twist Bioscience Corp,Health Care
2021-10-25,MTLS US Equity,0.3292254406071441,3121505.0,69203765.85,Materialise NV,Information Technology
2021-10-25,TXG US Equity,1.663006054390937,2131115.0,349566793.45,10X Genomics Inc,Health Care
2021-10-26,PACB US Equity,1.161815089883542,9755118.0,252267351.48,Pacific Biosciences of Califor,Health Care
2021-10-26,CRSP US Equity,2.661065349375463,5975209.0,577802710.3,CRISPR Therapeutics AG,Health Care
2021-10-26,TSP US Equity,1.183585767629846,7130812.0,256994464.48,TuSimple Holdings Inc,Industrials
2021-10-26,FATE US Equity,1.65249006577332,6169337.0,358808639.92,Fate Therapeutics Inc,Health Care
2021-10-26,BLI US Equity,0.5458472391015472,4701347.0,118520957.87,Berkeley Lights Inc,Health Care
2021-10-26,NTLA US Equity,2.791823649114334,4539083.0,606194534.65,Intellia Therapeutics Inc,Health Care
2021-10-26,TSLA US Equity,11.14255544349742,2360719.0,2419406474.34,Tesla Inc,Consumer Discretionary
2021-10-26,PLTR US Equity,2.810042274923935,24012215.0,610150383.15,Palantir Technologies Inc,Information Technology
2021-10-26,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-26,SSYS US Equity,0.5769330624221972,3684432.0,125270688.0,Stratasys Ltd,Information Technology
2021-10-26,DOCU US Equity,1.529753389929311,1195417.0,332158567.62,DocuSign Inc,Information Technology
2021-10-26,NVTA US Equity,2.069616130360192,15800988.0,449380098.72,Invitae Corp,Health Care
2021-10-26,SQ US Equity,3.8916511928641,3225200.0,845002400.0,Block Inc,Information Technology
2021-10-26,EXAS US Equity,2.899733798596456,6721739.0,629625292.13,Exact Sciences Corp,Health Care
2021-10-26,DNA US Equity,1.317840720909961,20038202.0,286145524.56,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-26,USD Curncy,0.04379694874545061,9509723.5,0.0,US DOLLAR,
2021-10-26,DKNG US Equity,2.367576275689971,10979855.0,514076811.1,DraftKings Inc,Consumer Discretionary
2021-10-26,COIN US Equity,6.449097444866092,4301487.0,1400306077.98,Coinbase Global Inc,Financials
2021-10-26,IRDM US Equity,1.283363086215078,6833235.0,278659323.3,Iridium Communications Inc,Communication Services
2021-10-26,CGEN US Equity,0.1547288357637264,5418806.0,33596597.2,Compugen Ltd,Health Care
2021-10-26,PRLB US Equity,0.104229845205634,293308.0,22631645.28,Proto Labs Inc,Industrials
2021-10-26,TER US Equity,0.0,16583.0,0.0,Teradyne Inc,Information Technology
2021-10-26,SKLZ US Equity,0.6608037667226474,12937936.0,143481710.24,Skillz Inc,Communication Services
2021-10-26,TDOC US Equity,6.173519422201942,9441254.0,1340469242.92,Teladoc Health Inc,Health Care
2021-10-26,DGCXX US Equity,0.2811988808614653,61057303.81,61057303.81,Dreyfus Government Cash Manage,
2021-10-26,NTDOY US Equity,0.0,372533.0,0.0,Nintendo Co Ltd,Communication Services
2021-10-26,PATH US Equity,3.139141630153064,12536480.0,681608417.6,UiPath Inc,Information Technology
2021-10-26,Z US Equity,3.018890245693558,6868888.0,655497981.84,Zillow Group Inc,Real Estate
2021-10-26,BEAM US Equity,2.454572795135977,5546535.0,532966548.15,Beam Therapeutics Inc,Health Care
2021-10-26,SHOP CN Equity,3.508289506575373,534510.0,761762271.6,Shopify Inc,Information Technology
2021-10-26,TRMB US Equity,0.5484192140759488,1369516.0,119079416.2,Trimble Inc,Information Technology
2021-10-26,TWTR US Equity,2.424917931440918,8477339.0,526527525.29,Twitter Inc,Communication Services
2021-10-26,CERS US Equity,0.2964757672554902,10299905.0,64374406.25,Cerus Corp,Health Care
2021-10-26,TWLO US Equity,3.3593803918201,2036545.0,729429322.65,Twilio Inc,Information Technology
2021-10-26,TWOU US Equity,0.7561886423873894,5250810.0,164192828.7,2U Inc,Consumer Discretionary
2021-10-26,NSTG US Equity,0.01148516330896537,53607.0,2493797.64,NanoString Technologies Inc,Health Care
2021-10-26,VCYT US Equity,0.801678147407334,3791550.0,174070060.5,Veracyte Inc,Health Care
2021-10-26,SPOT US Equity,3.780411328307351,3182941.0,820848654.49,Spotify Technology SA,Communication Services
2021-10-26,IOVA US Equity,0.651395916937804,5400495.0,141438964.05,Iovance Biotherapeutics Inc,Health Care
2021-10-26,ROKU US Equity,5.289351406485573,3553600.0,1148487984.0,Roku Inc,Communication Services
2021-10-26,HOOD US Equity,1.014717302279465,5647980.0,220327699.8,Robinhood Markets Inc,Financials
2021-10-26,SGFY US Equity,0.8106207404681891,10257097.0,176011784.52,Signify Health Inc,Health Care
2021-10-26,PD US Equity,1.381573636697486,6926437.0,299983986.47,PagerDuty Inc,Information Technology
2021-10-26,U US Equity,5.04215992169691,7499245.0,1094814777.55,Unity Software Inc,Information Technology
2021-10-26,ZM US Equity,4.41835072312761,3428878.0,959365775.62,Zoom Video Communications Inc,Information Technology
2021-10-26,EDIT US Equity,0.7086358064833171,4026893.0,153867581.53,Editas Medicine Inc,Health Care
2021-10-26,TWST US Equity,0.8429816271658384,1554334.0,183038371.84,Twist Bioscience Corp,Health Care
2021-10-26,MTLS US Equity,0.3338254938567699,3116261.0,72484230.86,Materialise NV,Information Technology
2021-10-26,TXG US Equity,1.653468980585949,2127533.0,359021193.75,10X Genomics Inc,Health Care
2021-10-27,PACB US Equity,1.16759342315199,9804580.0,252664026.6,Pacific Biosciences of Califor,Health Care
2021-10-27,CRSP US Equity,2.633657813404779,5995333.0,569916354.98,CRISPR Therapeutics AG,Health Care
2021-10-27,TSP US Equity,1.190281497965965,7154824.0,257573664.0,TuSimple Holdings Inc,Industrials
2021-10-27,FATE US Equity,1.696580407997467,6190109.0,367135364.79,Fate Therapeutics Inc,Health Care
2021-10-27,BLI US Equity,0.5290539868929213,4717175.0,114485837.25,Berkeley Lights Inc,Health Care
2021-10-27,NTLA US Equity,2.778117202132913,4554371.0,601176972.0,Intellia Therapeutics Inc,Health Care
2021-10-27,TSLA US Equity,10.67135628475814,2267463.0,2309252343.09,Tesla Inc,Consumer Discretionary
2021-10-27,PLTR US Equity,2.841325948079299,24093071.0,614855171.92,Palantir Technologies Inc,Information Technology
2021-10-27,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-27,SSYS US Equity,0.5463328831981719,3696840.0,118224943.2,Stratasys Ltd,Information Technology
2021-10-27,DOCU US Equity,1.555201708119823,1199449.0,336541400.42,DocuSign Inc,Information Technology
2021-10-27,NVTA US Equity,2.040410968278727,15854196.0,441539358.6,Invitae Corp,Health Care
2021-10-27,SQ US Equity,3.938801318085129,3236060.0,852345843.4,Block Inc,Information Technology
2021-10-27,EXAS US Equity,2.956777058488623,6744371.0,639838476.77,Exact Sciences Corp,Health Care
2021-10-27,DNA US Equity,1.345350708361397,20105678.0,291130217.44,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-27,USD Curncy,-0.02906691953980385,-6290001.97,0.0,US DOLLAR,
2021-10-27,DKNG US Equity,2.481871984160247,11016827.0,537070316.25,DraftKings Inc,Consumer Discretionary
2021-10-27,COIN US Equity,6.26687252260634,4244684.0,1356134091.16,Coinbase Global Inc,Financials
2021-10-27,IRDM US Equity,1.301244413444974,6856239.0,281585735.73,Iridium Communications Inc,Communication Services
2021-10-27,CGEN US Equity,0.1550234354182171,5437058.0,33546647.86,Compugen Ltd,Health Care
2021-10-27,PRLB US Equity,0.09884800886584766,288592.0,21390439.04,Proto Labs Inc,Industrials
2021-10-27,TER US Equity,0.0,16583.0,0.0,Teradyne Inc,Information Technology
2021-10-27,SKLZ US Equity,0.6877721727040348,13408290.0,148832019.0,Skillz Inc,Communication Services
2021-10-27,TDOC US Equity,6.185571789266085,9473042.0,1338540834.6,Teladoc Health Inc,Health Care
2021-10-27,DGCXX US Equity,0.3260994378410755,70567027.36,70567027.36,Dreyfus Government Cash Manage,
2021-10-27,NTDOY US Equity,0.0,372533.0,0.0,Nintendo Co Ltd,Communication Services
2021-10-27,PATH US Equity,3.109837028127261,12578696.0,672960236.0,UiPath Inc,Information Technology
2021-10-27,Z US Equity,3.040618479868726,6892024.0,657981531.28,Zillow Group Inc,Real Estate
2021-10-27,BEAM US Equity,2.453407312150468,5618102.0,530910639.0,Beam Therapeutics Inc,Health Care
2021-10-27,SHOP CN Equity,3.379737436807425,536310.0,731365947.0,Shopify Inc,Information Technology
2021-10-27,TRMB US Equity,0.5487040390143308,1374124.0,118738054.84,Trimble Inc,Information Technology
2021-10-27,TWTR US Equity,2.683966510569734,9454713.0,580803019.59,Twitter Inc,Communication Services
2021-10-27,CERS US Equity,0.3003948053929825,10334597.0,65004615.13,Cerus Corp,Health Care
2021-10-27,TWLO US Equity,3.342016841694141,2043409.0,723203313.28,Twilio Inc,Information Technology
2021-10-27,TWOU US Equity,0.7564414363008818,5268486.0,163691860.02,2U Inc,Consumer Discretionary
2021-10-27,NSTG US Equity,0.0119207813802553,53787.0,2579624.52,NanoString Technologies Inc,Health Care
2021-10-27,VCYT US Equity,0.815020375824716,3804318.0,176368182.48,Veracyte Inc,Health Care
2021-10-27,SPOT US Equity,3.722044662651775,3193657.0,805440295.4,Spotify Technology SA,Communication Services
2021-10-27,IOVA US Equity,0.656559391828494,5418675.0,142077658.5,Iovance Biotherapeutics Inc,Health Care
2021-10-27,ROKU US Equity,5.402439363516256,3608139.0,1169073117.39,Roku Inc,Communication Services
2021-10-27,HOOD US Equity,1.141572708016187,6242942.0,247033214.94,Robinhood Markets Inc,Financials
2021-10-27,SGFY US Equity,0.8123073524758797,10291633.0,175781091.64,Signify Health Inc,Health Care
2021-10-27,PD US Equity,1.379372345450101,6949765.0,298492406.75,PagerDuty Inc,Information Technology
2021-10-27,U US Equity,5.132992982149037,7524493.0,1110765656.66,Unity Software Inc,Information Technology
2021-10-27,ZM US Equity,4.430950637310823,3440422.0,958845611.4,Zoom Video Communications Inc,Information Technology
2021-10-27,EDIT US Equity,0.7076483464882142,4040453.0,153133168.7,Editas Medicine Inc,Health Care
2021-10-27,TWST US Equity,0.8481148066131905,1559566.0,183529726.88,Twist Bioscience Corp,Health Care
2021-10-27,MTLS US Equity,0.3249618427476983,3126761.0,70320854.89,Materialise NV,Information Technology
2021-10-27,TXG US Equity,1.633892459939047,2134697.0,353569864.11,10X Genomics Inc,Health Care
2021-10-28,PACB US Equity,1.237242354779267,10231524.0,261006177.24,Pacific Biosciences of Califor,Health Care
2021-10-28,CRSP US Equity,2.610952246494705,5936638.0,550801273.64,CRISPR Therapeutics AG,Health Care
2021-10-28,TSP US Equity,1.197601282367304,7084789.0,252643575.74,TuSimple Holdings Inc,Industrials
2021-10-28,FATE US Equity,1.593412386762682,6129524.0,336143096.16,Fate Therapeutics Inc,Health Care
2021-10-28,BLI US Equity,0.5121420349654644,4671010.0,108040461.3,Berkeley Lights Inc,Health Care
2021-10-28,NTLA US Equity,2.796281000449891,4551681.0,589897857.6,Intellia Therapeutics Inc,Health Care
2021-10-28,TSLA US Equity,10.8543836286405,2206289.0,2289819101.54,Tesla Inc,Consumer Discretionary
2021-10-28,PLTR US Equity,2.834035443139133,23857241.0,597862459.46,Palantir Technologies Inc,Information Technology
2021-10-28,SE US Equity,0.0,270397.0,0.0,Sea Ltd,Communication Services
2021-10-28,SSYS US Equity,0.5283838041334166,3660650.0,111466792.5,Stratasys Ltd,Information Technology
2021-10-28,DOCU US Equity,1.564954907003177,1187724.0,330139763.04,DocuSign Inc,Information Technology
2021-10-28,NVTA US Equity,1.998858985163899,15699006.0,421675301.16,Invitae Corp,Health Care
2021-10-28,SQ US Equity,3.843293350020481,3204385.0,810773492.7,Block Inc,Information Technology
2021-10-28,EXAS US Equity,2.981168025774868,6678361.0,628901255.37,Exact Sciences Corp,Health Care
2021-10-28,DNA US Equity,1.352374146062955,19908873.0,285294150.09,Ginkgo Bioworks Holdings Inc,Health Care
2021-10-28,USD Curncy,0.1008625907916291,21277770.8,0.0,US DOLLAR,
2021-10-28,DKNG US Equity,2.473369477541312,10908992.0,521777087.36,DraftKings Inc,Consumer Discretionary
2021-10-28,COIN US Equity,6.052341191379659,4096608.0,1276789815.36,Coinbase Global Inc,Financials
2021-10-28,IRDM US Equity,1.285688611292066,6789144.0,271226302.8,Iridium Communications Inc,Communication Services
2021-10-28,CGEN US Equity,0.156187469469245,5383823.0,32948996.76,Compugen Ltd,Health Care
